Provider,Zone,Sub-region,Flavor,Slug,CPU,RAM(in GB),Hourly,Monthly,1-Year no up.,1-Year par. up.,1-Year par. fee,1-Year all up.,2-Year no up.,2-Year par. up.,2-Year par. fee,2-Year all up.,3-Year no up.,3-Year par. up.,3-Year par. fee,3-Year all up.,currency,rate
Amazon Web Services,EU (Paris),eu-west,Linux Medium 2.0,medium_2_0,2,4.0,0.027,20.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Paris),eu-west,Linux Large 2.0,large_2_0,2,8.0,0.053,40.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Paris),eu-west,Linux Xlarge 2.0,xlarge_2_0,4,16.0,0.107,80.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Paris),eu-west,Linux 2Xlarge 2.0,2xlarge_2_0,8,32.0,0.213,160.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5.large,r5.large,2,16.0,0.148,,0.093,0.044,389.0,762.0,,,,,0.064,0.03,778.0,1462.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5.xlarge,r5.xlarge,4,32.0,0.296,,0.186,0.089,778.0,1525.0,,,,,0.128,0.059,1556.0,2925.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5.2xlarge,r5.2xlarge,8,64.0,0.592,,0.373,0.178,1556.0,3049.0,,,,,0.256,0.118,3112.0,5850.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5ad.large,r5ad.large,2,16.0,0.153,,0.096,0.046,402.0,788.0,,,,,0.066,0.031,804.0,1512.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5ad.xlarge,r5ad.xlarge,4,32.0,0.306,,0.193,0.092,804.0,1576.0,,,,,0.132,0.061,1608.0,3024.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5ad.2xlarge,r5ad.2xlarge,8,64.0,0.612,,0.386,0.184,1608.0,3152.0,,,,,0.264,0.122,3217.0,6047.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5d.large,r5d.large,2,16.0,0.169,,0.106,0.051,444.0,870.0,,,,,0.073,0.034,888.0,1670.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5d.xlarge,r5d.xlarge,4,32.0,0.338,,0.213,0.101,888.0,1741.0,,,,,0.146,0.068,1777.0,3340.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5d.2xlarge,r5d.2xlarge,8,64.0,0.676,,0.426,0.203,1777.0,3482.0,,,,,0.292,0.135,3553.0,6680.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5dn.large,r5dn.large,2,16.0,0.196,,0.123,0.059,515.0,1010.0,,,,,0.082,0.038,997.0,1874.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5dn.xlarge,r5dn.xlarge,4,32.0,0.392,,0.247,0.118,1030.0,2019.0,,,,,0.164,0.076,1993.0,3748.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r5dn.2xlarge,r5dn.2xlarge,8,64.0,0.784,,0.494,0.235,2060.0,4038.0,,,,,0.328,0.152,3987.0,7495.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6g.medium,r6g.medium,1,8.0,0.059,,0.037,0.018,155.0,305.0,,,,,0.025,0.012,309.0,581.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6g.large,r6g.large,2,16.0,0.118,,0.074,0.036,311.0,610.0,,,,,0.051,0.024,618.0,1161.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6g.xlarge,r6g.xlarge,4,32.0,0.236,,0.149,0.071,622.0,1219.0,,,,,0.102,0.047,1235.0,2322.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6g.2xlarge,r6g.2xlarge,8,64.0,0.472,,0.298,0.142,1244.0,2438.0,,,,,0.203,0.094,2470.0,4644.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6gd.medium,r6gd.medium,1,8.0,0.068,,0.043,0.02,178.0,348.0,,,,,0.029,0.014,355.0,668.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6gd.large,r6gd.large,2,16.0,0.135,,0.085,0.041,355.0,696.0,,,,,0.058,0.027,711.0,1336.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6gd.xlarge,r6gd.xlarge,4,32.0,0.27,,0.17,0.081,711.0,1393.0,,,,,0.117,0.054,1421.0,2672.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6gd.2xlarge,r6gd.2xlarge,8,64.0,0.541,,0.341,0.162,1421.0,2786.0,,,,,0.234,0.108,2842.0,5344.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6i.large,r6i.large,2,16.0,0.148,,0.098,0.047,409.0,802.0,,,,,0.067,0.031,814.0,1530.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6i.xlarge,r6i.xlarge,4,32.0,0.296,,0.196,0.093,819.0,1604.0,,,,,0.134,0.062,1628.0,3061.0,USD,1.0
Amazon Web Services,EU (Paris),eu-west,r6i.2xlarge,r6i.2xlarge,8,64.0,0.592,,0.392,0.187,1637.0,3209.0,,,,,0.268,0.124,3256.0,6121.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t3.nano,t3.nano,2,512.0,0.005,,0.003,0.002,14.0,28.0,,,,,0.002,0.001,28.0,53.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t3.micro,t3.micro,2,1.0,0.011,,0.007,0.003,28.0,56.0,,,,,0.005,0.002,57.0,107.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t3.small,t3.small,2,2.0,0.022,,0.014,0.006,57.0,111.0,,,,,0.009,0.004,114.0,213.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t3.medium,t3.medium,2,4.0,0.043,,0.027,0.013,114.0,223.0,,,,,0.019,0.009,227.0,427.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t3.large,t3.large,2,8.0,0.086,,0.054,0.026,227.0,445.0,,,,,0.037,0.017,454.0,854.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t3.xlarge,t3.xlarge,4,16.0,0.173,,0.109,0.052,454.0,890.0,,,,,0.075,0.035,908.0,1707.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t3.2xlarge,t3.2xlarge,8,32.0,0.346,,0.218,0.104,908.0,1780.0,,,,,0.149,0.069,1816.0,3415.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t4g.nano,t4g.nano,2,512.0,0.004,,0.003,0.001,11.0,22.0,,,,,0.002,0.001,23.0,42.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t4g.micro,t4g.micro,2,1.0,0.009,,0.005,0.003,23.0,44.0,,,,,0.004,0.002,45.0,85.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t4g.small,t4g.small,2,2.0,0.017,,0.011,0.005,45.0,89.0,,,,,0.007,0.003,90.0,170.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t4g.medium,t4g.medium,2,4.0,0.034,,0.022,0.01,91.0,178.0,,,,,0.015,0.007,180.0,339.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t4g.large,t4g.large,2,8.0,0.069,,0.044,0.021,181.0,356.0,,,,,0.03,0.014,361.0,678.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t4g.xlarge,t4g.xlarge,4,16.0,0.138,,0.087,0.041,363.0,711.0,,,,,0.059,0.028,721.0,1356.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,t4g.2xlarge,t4g.2xlarge,8,32.0,0.275,,0.174,0.083,726.0,1423.0,,,,,0.119,0.055,1443.0,2713.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5.large,c5.large,2,4.0,0.091,,0.057,0.027,239.0,469.0,,,,,0.039,0.018,478.0,899.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5.xlarge,c5.xlarge,4,8.0,0.182,,0.115,0.055,478.0,937.0,,,,,0.079,0.036,957.0,1798.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5.2xlarge,c5.2xlarge,8,16.0,0.364,,0.229,0.109,957.0,1875.0,,,,,0.157,0.073,1913.0,3597.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5a.large,c5a.large,2,4.0,0.082,,0.052,0.025,215.0,422.0,,,,,0.035,0.016,431.0,810.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5a.xlarge,c5a.xlarge,4,8.0,0.164,,0.103,0.049,431.0,845.0,,,,,0.071,0.033,862.0,1621.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5a.2xlarge,c5a.2xlarge,8,16.0,0.328,,0.207,0.098,862.0,1689.0,,,,,0.142,0.066,1724.0,3241.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5n.large,c5n.large,2,5.2,0.116,,0.073,0.035,305.0,598.0,,,,,0.049,0.023,591.0,1112.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5n.xlarge,c5n.xlarge,4,10.5,0.232,,0.146,0.07,610.0,1195.0,,,,,0.097,0.045,1183.0,2224.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5n.2xlarge,c5n.2xlarge,8,21.0,0.464,,0.292,0.139,1219.0,2390.0,,,,,0.194,0.09,2366.0,4447.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5d.large,c5d.large,2,4.0,0.104,,0.066,0.031,273.0,536.0,,,,,0.045,0.021,547.0,1028.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5d.xlarge,c5d.xlarge,4,8.0,0.208,,0.131,0.062,547.0,1071.0,,,,,0.09,0.042,1093.0,2055.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c5d.2xlarge,c5d.2xlarge,8,16.0,0.416,,0.262,0.125,1093.0,2143.0,,,,,0.18,0.083,2186.0,4111.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6g.medium,c6g.medium,1,2.0,0.036,,0.023,0.011,96.0,189.0,,,,,0.016,0.007,191.0,358.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6g.large,c6g.large,2,4.0,0.073,,0.046,0.022,193.0,378.0,,,,,0.031,0.014,381.0,716.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6g.xlarge,c6g.xlarge,4,8.0,0.146,,0.092,0.044,385.0,755.0,,,,,0.063,0.029,762.0,1433.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6g.2xlarge,c6g.2xlarge,8,16.0,0.292,,0.185,0.088,771.0,1511.0,,,,,0.125,0.058,1524.0,2866.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6gn.medium,c6gn.medium,1,2.0,0.046,,0.029,0.014,123.0,240.0,,,,,0.023,0.011,283.0,531.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6gn.large,c6gn.large,2,4.0,0.093,,0.059,0.028,245.0,481.0,,,,,0.046,0.022,565.0,1062.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6gn.xlarge,c6gn.xlarge,4,8.0,0.186,,0.118,0.056,491.0,962.0,,,,,0.093,0.043,1130.0,2125.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6gn.2xlarge,c6gn.2xlarge,8,16.0,0.372,,0.235,0.112,981.0,1923.0,,,,,0.186,0.086,2260.0,4249.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6i.large,c6i.large,2,4.0,0.091,,0.06,0.029,251.0,492.0,,,,,0.041,0.019,502.0,944.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6i.xlarge,c6i.xlarge,4,8.0,0.182,,0.12,0.057,502.0,984.0,,,,,0.083,0.038,1004.0,1888.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,c6i.2xlarge,c6i.2xlarge,8,16.0,0.364,,0.241,0.115,1004.0,1969.0,,,,,0.165,0.076,2009.0,3777.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5n.large,r5n.large,2,16.0,0.159,,0.1,0.048,416.0,816.0,,,,,0.068,0.031,821.0,1544.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5n.xlarge,r5n.xlarge,4,32.0,0.318,,0.2,0.095,832.0,1631.0,,,,,0.135,0.063,1643.0,3088.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5n.2xlarge,r5n.2xlarge,8,64.0,0.636,,0.399,0.19,1664.0,3262.0,,,,,0.27,0.125,3285.0,6176.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6g.medium,m6g.medium,1,4.0,0.041,,0.026,0.012,107.0,210.0,,,,,0.018,0.008,217.0,408.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6g.large,m6g.large,2,8.0,0.082,,0.052,0.024,215.0,421.0,,,,,0.036,0.016,434.0,815.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6g.xlarge,m6g.xlarge,4,16.0,0.164,,0.103,0.049,429.0,841.0,,,,,0.071,0.033,867.0,1630.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6g.2xlarge,m6g.2xlarge,8,32.0,0.328,,0.206,0.098,859.0,1683.0,,,,,0.142,0.066,1734.0,3261.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6gd.medium,m6gd.medium,1,4.0,0.048,,0.03,0.014,127.0,249.0,,,,,0.02,0.01,250.0,469.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6gd.large,m6gd.large,2,8.0,0.096,,0.061,0.029,254.0,498.0,,,,,0.041,0.019,499.0,939.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6gd.xlarge,m6gd.xlarge,4,16.0,0.192,,0.122,0.058,508.0,996.0,,,,,0.082,0.038,999.0,1877.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6gd.2xlarge,m6gd.2xlarge,8,32.0,0.384,,0.244,0.116,1016.0,1992.0,,,,,0.164,0.076,1997.0,3755.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6i.large,m6i.large,2,8.0,0.102,,0.067,0.032,281.0,552.0,,,,,0.046,0.021,563.0,1058.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6i.xlarge,m6i.xlarge,4,16.0,0.204,,0.135,0.064,563.0,1103.0,,,,,0.093,0.043,1126.0,2117.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,m6i.2xlarge,m6i.2xlarge,8,32.0,0.408,,0.27,0.129,1126.0,2207.0,,,,,0.185,0.086,2252.0,4233.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,i3.large,i3.large,2,15.2,0.163,,0.111,0.053,465.0,911.0,,,,,0.08,0.037,971.0,1826.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,i3.xlarge,i3.xlarge,4,30.5,0.326,,0.223,0.106,930.0,1822.0,,,,,0.16,0.074,1943.0,3652.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,i3.2xlarge,i3.2xlarge,8,61.0,0.652,,0.446,0.212,1860.0,3645.0,,,,,0.319,0.148,3885.0,7304.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,i3en.large,i3en.large,2,16.0,0.237,,0.162,0.077,676.0,1324.0,,,,,0.104,0.048,1267.0,2382.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,i3en.xlarge,i3en.xlarge,4,32.0,0.474,,0.324,0.154,1351.0,2648.0,,,,,0.208,0.096,2534.0,4764.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,i3en.2xlarge,i3en.2xlarge,8,64.0,0.948,,0.648,0.308,2702.0,5297.0,,,,,0.417,0.193,5068.0,9528.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,inf1.xlarge,inf1.xlarge,4,8.0,0.242,,0.153,0.073,637.0,1249.0,,,,,0.117,0.054,1418.0,2665.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,inf1.2xlarge,inf1.2xlarge,8,16.0,0.385,,0.242,0.115,1011.0,1981.0,,,,,0.185,0.086,2249.0,4228.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,Linux Nano 2.3,,2,512.0,0.005,3.5,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,Linux Micro 2.3,,2,1.0,0.007,5.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,Linux Small 2.3,,2,2.0,0.013,10.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,Linux Medium 2.3,,2,4.0,0.027,20.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,Linux Large 2.3,,2,8.0,0.053,40.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,Linux Xlarge 2.3,,4,16.0,0.107,80.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,Linux 2Xlarge 2.3,,8,32.0,0.213,160.0,,,,,,,,,,,,,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5.large,r5.large,2,16.0,0.134,,0.084,0.04,352.0,690.0,,,,,0.058,0.027,704.0,1324.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5.xlarge,r5.xlarge,4,32.0,0.268,,0.169,0.08,704.0,1380.0,,,,,0.116,0.054,1409.0,2648.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5.2xlarge,r5.2xlarge,8,64.0,0.536,,0.338,0.161,1409.0,2761.0,,,,,0.232,0.107,2817.0,5296.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5d.large,r5d.large,2,16.0,0.152,,0.096,0.046,399.0,783.0,,,,,0.066,0.03,799.0,1502.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5d.xlarge,r5d.xlarge,4,32.0,0.304,,0.192,0.091,799.0,1566.0,,,,,0.131,0.061,1598.0,3004.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5d.2xlarge,r5d.2xlarge,8,64.0,0.608,,0.383,0.182,1598.0,3132.0,,,,,0.263,0.122,3196.0,6008.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5dn.large,r5dn.large,2,16.0,0.177,,0.112,0.053,465.0,912.0,,,,,0.074,0.034,898.0,1688.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5dn.xlarge,r5dn.xlarge,4,32.0,0.354,,0.223,0.106,930.0,1823.0,,,,,0.148,0.068,1796.0,3376.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r5dn.2xlarge,r5dn.2xlarge,8,64.0,0.708,,0.446,0.212,1861.0,3647.0,,,,,0.295,0.137,3591.0,6751.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r6g.medium,r6g.medium,1,8.0,0.054,,0.034,0.016,140.0,275.0,,,,,0.023,0.011,283.0,531.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r6g.large,r6g.large,2,16.0,0.107,,0.067,0.032,280.0,549.0,,,,,0.046,0.022,565.0,1062.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r6g.xlarge,r6g.xlarge,4,32.0,0.214,,0.134,0.064,561.0,1099.0,,,,,0.093,0.043,1130.0,2125.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r6g.2xlarge,r6g.2xlarge,8,64.0,0.428,,0.269,0.128,1121.0,2198.0,,,,,0.186,0.086,2260.0,4249.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r6i.large,r6i.large,2,16.0,0.134,,0.084,0.04,352.0,690.0,,,,,0.058,0.027,704.0,1324.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r6i.xlarge,r6i.xlarge,4,32.0,0.268,,0.169,0.08,704.0,1380.0,,,,,0.116,0.054,1409.0,2648.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,r6i.2xlarge,r6i.2xlarge,8,64.0,0.536,,0.338,0.161,1409.0,2761.0,,,,,0.232,0.107,2817.0,5296.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,x2iedn.xlarge,x2iedn.xlarge,4,128.0,0.951,,0.585,0.279,2440.0,4783.0,,,,,0.305,0.141,3710.0,6975.0,USD,1.0
Amazon Web Services,EU (Stockholm),eu-north,x2iedn.2xlarge,x2iedn.2xlarge,8,256.0,1.901,,1.17,0.557,4880.0,9566.0,,,,,0.61,0.282,7421.0,13951.0,USD,1.0
CloudFerro,cf2,eu-east,eo1.xmedium,eo1.xmedium,1,2.0,0.026,17.2,0.016,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo1.small,eo1.small,2,2.0,0.037,25.4,0.023,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo1.medium,eo1.medium,2,4.0,0.05,34.4,0.033,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo1.large,eo1.large,4,8.0,0.1,68.8,0.064,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2.medium,eo2.medium,1,4.0,0.043,26.3,0.027,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2.large,eo2.large,2,8.0,0.086,52.7,0.052,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2.xlarge,eo2.xlarge,4,16.0,0.173,105.4,0.105,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2.2xlarge,eo2.2xlarge,8,32.0,0.344,210.7,0.21,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2a.medium,eo2a.medium,1,4.0,0.047,31.9,0.03,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2a.large,eo2a.large,2,8.0,0.095,63.9,0.059,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2a.xlarge,eo2a.xlarge,4,16.0,0.19,127.8,0.119,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,eo2a.2xlarge,eo2a.2xlarge,8,32.0,0.38,255.5,0.239,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,hm.medium,hm.medium,2,16.0,0.116,71.5,0.061,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,hm.large,hm.large,4,32.0,0.234,143.1,0.122,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,hm.xlarge,hm.xlarge,8,64.0,0.468,286.1,0.245,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,hmd.medium,hmd.medium,2,16.0,0.116,71.5,0.061,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,hmd.large,hmd.large,4,32.0,0.234,143.1,0.122,,,,,,,,,,,,EUR,1.02
CloudFerro,cf2,eu-east,hmd.xlarge,hmd.xlarge,8,64.0,0.468,286.1,0.245,,,,,,,,,,,,EUR,1.02
CloudSigma,"Geneva, Switzerland",eu-central,1CPU 2GHz 1GB Intel kvm,1_2_1_kvm_intel,1,1.0,0.02,14.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,1CPU 2GHz 1.5GB Intel kvm,1_2_1.5_kvm_intel,1,1.5,0.023,16.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,1CPU 2GHz 2GB Intel kvm,1_2_2_kvm_intel,1,2.0,0.026,19.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,1CPU 2GHz 3GB Intel kvm,1_2_3_kvm_intel,1,3.0,0.033,23.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,1CPU 2GHz 4GB Intel kvm,1_2_4_kvm_intel,1,4.0,0.04,28.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,1CPU 2GHz 6GB Intel kvm,1_2_6_kvm_intel,1,6.0,0.053,38.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,1CPU 2GHz 8GB Intel kvm,1_2_8_kvm_intel,1,8.0,0.066,47.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 1GB Intel kvm,2_4_1_kvm_intel,2,1.0,0.033,23.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 1.5GB Intel kvm,2_4_1.5_kvm_intel,2,1.5,0.036,26.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 2GB Intel kvm,2_4_2_kvm_intel,2,2.0,0.04,28.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 3GB Intel kvm,2_4_3_kvm_intel,2,3.0,0.046,33.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 4GB Intel kvm,2_4_4_kvm_intel,2,4.0,0.053,38.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 6GB Intel kvm,2_4_6_kvm_intel,2,6.0,0.066,47.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 8GB Intel kvm,2_4_8_kvm_intel,2,8.0,0.079,57.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 12GB Intel kvm,2_4_12_kvm_intel,2,12.0,0.106,76.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,2CPU 4GHz 16GB Intel kvm,2_4_16_kvm_intel,2,16.0,0.132,95.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 2GB Intel kvm,4_8_2_kvm_intel,4,2.0,0.066,47.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 3GB Intel kvm,4_8_3_kvm_intel,4,3.0,0.073,52.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 4GB Intel kvm,4_8_4_kvm_intel,4,4.0,0.079,57.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 6GB Intel kvm,4_8_6_kvm_intel,4,6.0,0.092,66.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 8GB Intel kvm,4_8_8_kvm_intel,4,8.0,0.106,76.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 12GB Intel kvm,4_8_12_kvm_intel,4,12.0,0.132,95.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 16GB Intel kvm,4_8_16_kvm_intel,4,16.0,0.158,114.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 24GB Intel kvm,4_8_24_kvm_intel,4,24.0,0.211,152.0,,,,,,,,,,,,,USD,1.0
CloudSigma,"Geneva, Switzerland",eu-central,4CPU 8GHz 32GB Intel kvm,4_8_32_kvm_intel,4,32.0,0.264,190.0,,,,,,,,,,,,,USD,1.0
